protocol,split,configuration,scheme,threshold,queries,positive_queries,no_positive_queries,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20
query,test,with_predicted_hard_intent,relevance_grade,1,100,68,32,0.01,0.0029411764705882353,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.03666666666666666,0.008823529411764707,0.04411764705882353,0.026960784313725488,0.013210255288329562,0.038000000000000006,0.01045751633986928,0.058823529411764705,0.029901960784313723,0.0131462494943741,0.035,0.018913398692810456,0.11764705882352941,0.037575863678804854,0.01639972172971358,0.038,0.033677637721755374,0.19117647058823528,0.04196274097874444,0.021077151951183214
query,test,with_predicted_hard_intent,conservative_relevance_grade,1,100,68,32,0.01,0.0029411764705882353,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.03666666666666666,0.008823529411764707,0.04411764705882353,0.026960784313725488,0.01267284939945167,0.038000000000000006,0.01045751633986928,0.058823529411764705,0.029901960784313723,0.012494373676905632,0.035,0.018913398692810456,0.11764705882352941,0.037575863678804854,0.015149948343547173,0.038,0.033677637721755374,0.19117647058823528,0.04196274097874444,0.01935000814405928
query,test,with_predicted_hard_intent,event_hierarchy_relevance_grade,1,100,68,32,0.01,0.0029411764705882353,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.03666666666666666,0.008823529411764707,0.04411764705882353,0.026960784313725488,0.011681346903071122,0.038000000000000006,0.01045751633986928,0.058823529411764705,0.029901960784313723,0.012376612937851646,0.035,0.018913398692810456,0.11764705882352941,0.037575863678804854,0.014794196258919463,0.038,0.033677637721755374,0.19117647058823528,0.04196274097874444,0.019781131059510123
query,test,with_predicted_hard_intent,relevance_grade,2,100,61,39,0.01,0.003278688524590164,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.03666666666666666,0.008743169398907104,0.03278688524590164,0.02459016393442623,0.014726186223055906,0.038000000000000006,0.011475409836065573,0.04918032786885246,0.027868852459016394,0.014654835501925225,0.035,0.019672131147540982,0.08196721311475409,0.03203226645849597,0.018281657010172515,0.038,0.03255269320843091,0.13114754098360656,0.03478727556596409,0.02349584151935178
query,test,with_predicted_soft_intent,relevance_grade,1,100,68,32,0.01,0.0029411764705882353,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.03666666666666667,0.0058823529411764705,0.029411764705882353,0.0196078431372549,0.011612858449222458,0.034,0.008823529411764707,0.04411764705882353,0.022549019607843137,0.010409021813672346,0.034,0.014600840336134454,0.08823529411764706,0.028939075630252102,0.013469817216528028,0.034,0.02558940242763772,0.14705882352941177,0.033007541766192285,0.016580780530419427
query,test,with_predicted_soft_intent,conservative_relevance_grade,1,100,68,32,0.01,0.0029411764705882353,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.03666666666666667,0.0058823529411764705,0.029411764705882353,0.0196078431372549,0.010687885913283504,0.034,0.008823529411764707,0.04411764705882353,0.022549019607843137,0.009883670659953925,0.034,0.014600840336134454,0.08823529411764706,0.028939075630252102,0.013093197876070925,0.034,0.02558940242763772,0.14705882352941177,0.033007541766192285,0.01625259354416974
query,test,with_predicted_soft_intent,event_hierarchy_relevance_grade,1,100,68,32,0.01,0.0029411764705882353,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.03666666666666667,0.0058823529411764705,0.029411764705882353,0.0196078431372549,0.009544335175536954,0.034,0.008823529411764707,0.04411764705882353,0.022549019607843137,0.009437567451642849,0.034,0.014600840336134454,0.08823529411764706,0.028939075630252102,0.012174708676565907,0.034,0.02558940242763772,0.14705882352941177,0.033007541766192285,0.015863688645148283
query,test,with_predicted_soft_intent,relevance_grade,2,100,61,39,0.01,0.003278688524590164,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.03666666666666667,0.008743169398907104,0.03278688524590164,0.02185792349726776,0.012945481549952904,0.034,0.008743169398907104,0.03278688524590164,0.02185792349726776,0.011603499726716713,0.034,0.015573770491803278,0.06557377049180328,0.026932084309133488,0.015015533946293541,0.034,0.023770491803278688,0.09836065573770492,0.029067364650778343,0.018483493050303626
query,test,phase11_R-E7,relevance_grade,1,100,68,32,0.01,0.0029411764705882353,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.03333333333333333,0.008823529411764707,0.04411764705882353,0.026960784313725488,0.013210255288329562,0.034,0.01045751633986928,0.058823529411764705,0.029901960784313723,0.0131462494943741,0.035,0.018913398692810456,0.11764705882352941,0.03792600373482727,0.01641588668756316,0.0375,0.02877567693744164,0.17647058823529413,0.04144782913165265,0.01903351607842774
query,test,phase11_R-E7,conservative_relevance_grade,1,100,68,32,0.01,0.0029411764705882353,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.03333333333333333,0.008823529411764707,0.04411764705882353,0.026960784313725488,0.01267284939945167,0.034,0.01045751633986928,0.058823529411764705,0.029901960784313723,0.012494373676905632,0.035,0.018913398692810456,0.11764705882352941,0.03792600373482727,0.015166113301396755,0.0375,0.02877567693744164,0.17647058823529413,0.04144782913165265,0.018081840877871458
